Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s),ID
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","给 <contacts> 的 办公室 地点","1","5","","T2M-F59"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","<common_names> 的 公司 地址 在 哪儿","1","3","","NGQ-43H"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","<common_names> 的 办公室 地点 在 哪里","1","4","","NGQ-43H"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","<common_names> 的 单位 住址 哪儿","1","5","","NGQ-43H"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","<common_names> 的 办公室 地方 在 什么","1","4","","NGQ-43H"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","告诉 我 <lastnames> 单位 地点","1","4","","TB3-2M3"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","把 <contacts> 办公室 地点 告诉 我","1","4","","RZ4-M9R"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","把 <nicknames> 的 工作 地点 告诉 我","1","3","","RZ4-M9R"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","将 <firstnames> 的 办公室 地点 告诉 我","1","4","","RZ4-M9R"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Address Work - By Contact","","将 <common_names> 的 单位 地点 告诉 我","1","5","","RZ4-M9R"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","想 知道 去 <addresstypes> 那儿 的 方向","1","2","","3S8-CR2"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","查看 <addresstypes> 的 方向","1","3","","3S8-CR2"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","搜 <addresstypes> 那 的 方向","1","3","","3S8-CR2"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","列出 <addresstypes> 那儿 的 方向","1","2","","3S8-CR2"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","<addresstypes> 方向 找 一下","1","2","","L3G-2FY"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","<addresstypes> 那 的 地址 搜索","1","3","","L3G-2FY"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","去 <addresstypes> 的 路线 给","1","2","","L3G-2FY"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","Directions - By Type","","去 <addresstypes> 那儿 方向 找 一下","1","2","","L3G-2FY"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","<firstnames> 所有 <phonetypes> 情况","0","1","","CWM-1R2"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","<nicknames> 所有 <addresstypes> 情况","0","1","","CWM-1R2"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","想 知道 <contacts> 全部 <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","想 知道 <lastnames> 一切 <phonetypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","想 知道 <common_names> 一切 <addresstypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","告诉 <firstnames> 的 <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","告诉 <nicknames> 的 所有 <phonetypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 一下 <contacts> 的 所有 <addresstypes> 情况","1","2","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 一下 <lastnames> 的 全部 <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 一下 <common_names> 的 一切 <phonetypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 一 找 <firstnames> 的 一切 <addresstypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 一 找 <common_names> <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","查找 <firstnames> 所有 <phonetypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","查找 <nicknames> 所有 <addresstypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","查看 <contacts> 全部 <emailtypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","查看 <lastnames> 一切 <phonetypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","查看 <common_names> 一切 <addresstypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 <firstnames> 的 <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","找 <nicknames> 的 所有 <phonetypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜索 <contacts> 的 所有 <addresstypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜索 <lastnames> 的 全部 <emailtypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜索 <common_names> 的 一切 <phonetypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜 一下 <firstnames> 的 一切 <addresstypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜 一下 <common_names> <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜 <firstnames> 所有 <phonetypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> <emailtypes> 信息 显示","1","2","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 所有 <emailtypes> 数据 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 全部 <emailtypes> 详情 查看","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","搜 <nicknames> 一切 <emailtypes> 详情","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 一切 <addresstypes> 数据 找 一下","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","显示 <contacts> 的 <emailtypes> 情况","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 的 <addresstypes> 情况 搜索","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 的 所有 <emailtypes> 信息 告诉 我","1","1","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 的 全部 <phonetypes> 情况 搜索","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <contacts> 的 一切 <phonetypes> 详情 给","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","显示 <nicknames> 的 所有 <addresstypes> 信息","1","2","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> <addresstypes> 情况 搜 一下","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 所有 <addresstypes> 详情 列出","1","2","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","提供 <firstnames> 的 <phonetypes> 详情","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","提供 <nicknames> 的 <addresstypes> 详情","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","给 <contacts> 的 所有 <emailtypes> 详情","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","给 <lastnames> 的 全部 <phonetypes> 详情","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","给 <nicknames> 的 全部 <addresstypes> 情况","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 一切 <phonetypes> 数据 搜索","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","列出 <contacts> 的 一切 <emailtypes> 信息","1","2","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 的 <phonetypes> 情况 给","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 的 <addresstypes> 数据 找","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 的 所有 <phonetypes> 信息 告诉 我","1","1","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 的 所有 <emailtypes> 详情 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","罗列 <firstnames> 的 <addresstypes> 数据","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","罗列 <lastnames> 的 所有 <phonetypes> 详情","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <firstnames> 的 一切 <emailtypes> 数据 给","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","罗列 <nicknames> 的 所有 <phonetypes> 信息","1","2","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","罗列 <common_names> 的 一切 <phonetypes> 详情","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 所有 <phonetypes> 详情 找 一下","1","2","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 所有 <addresstypes> 数据 给","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","显示 <nicknames> 全部 <phonetypes> 详情","1","4","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 全部 <addresstypes> 详情 列出","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 一切 <addresstypes> 信息 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 的 <addresstypes> 数据 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 的 所有 <addresstypes> 详情 查看","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <lastnames> 的 一切 <phonetypes> 信息 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> <phonetypes> 数据 搜","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> <addresstypes> 数据 找","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 一下 <lastnames> 的 所有 <phonetypes> 数据","1","2","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> 所有 <addresstypes> 详情 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> 全部 <addresstypes> 情况 罗列","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> 的 <phonetypes> 信息 查找","1","2","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> 的 所有 <phonetypes> 数据 搜","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> 的 全部 <phonetypes> 情况 罗列","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <nicknames> 的 一切 <emailtypes> 信息 查找","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> <emailtypes> 数据 搜","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 所有 <emailtypes> 情况 罗列","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 一下 <common_names> 全部 <emailtypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 全部 <addresstypes> 信息 告诉 我","1","2","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 一切 <phonetypes> 详情 搜","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 一 找 <firstnames> 的 所有 <addresstypes> 情况","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 一 找 <lastnames> 的 全部 <emailtypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 的 所有 <phonetypes> 数据 找 一 找","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 一 找 <common_names> 的 全部 <addresstypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 查找 <firstnames> 的 一切 <emailtypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 查找 <common_names> <phonetypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 查看 <firstnames> <addresstypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 的 所有 <emailtypes> 数据 搜","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 查看 <nicknames> 的 一切 <emailtypes> 详情","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 的 全部 <emailtypes> 情况 给","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 的 一切 <phonetypes> 数据 查看","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","把 <common_names> 的 一切 <emailtypes> 详情 显示","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","告诉 我 <nicknames> 的 <addresstypes> 信息","1","1","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","告诉 我 <common_names> 的 一切 <addresstypes> 数据","1","3","","4Z5-WXX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 <lastnames> 的 <emailtypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 找 <common_names> 的 <addresstypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜索 <contacts> 的 所有 <phonetypes> 信息","1","2","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <contacts> 全部 <phonetypes> 数据 显示","1","5","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <contacts> 一切 <phonetypes> 情况 显示","1","5","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <contacts> 的 <emailtypes> 信息 查看","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <contacts> 的 所有 <emailtypes> 数据 显示","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜索 <firstnames> <phonetypes> 情况","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜索 <lastnames> <phonetypes> 情况","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <contacts> 的 一切 <addresstypes> 信息 查找","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> <emailtypes> 数据 搜 一下","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 所有 <phonetypes> 数据 搜","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 所有 <addresstypes> 信息 找 一下","1","2","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 全部 <phonetypes> 情况 列出","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜 一下 <lastnames> 的 <addresstypes> 情况","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜 一下 <nicknames> 的 <addresstypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 一切 <emailtypes> 详情 找","1","5","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜 <firstnames> 全部 <phonetypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 的 <addresstypes> 详情 查找","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 搜 <lastnames> 的 一切 <emailtypes> 信息","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 的 全部 <phonetypes> 信息 提供","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 显示 <contacts> <emailtypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 显示 <firstnames> <emailtypes> 详情","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <firstnames> 的 一切 <addresstypes> 信息 给","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> <phonetypes> 详情 搜 一下","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> <addresstypes> 情况 找","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 所有 <emailtypes> 数据 查看","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 全部 <phonetypes> 信息 找 一下","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 提供 <lastnames> 所有 <emailtypes> 情况","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 一切 <phonetypes> 信息 查看","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 提供 <common_names> 一切 <phonetypes> 情况","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 给 <contacts> 一切 <emailtypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 的 <addresstypes> 信息 显示","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 的 所有 <phonetypes> 详情 找 一 找","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 的 所有 <addresstypes> 数据 列出","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <lastnames> 的 全部 <emailtypes> 信息 查看","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 列出 <contacts> 的 所有 <emailtypes> 数据","1","2","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 列出 <firstnames> 的 所有 <addresstypes> 信息","1","1","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 列出 <lastnames> 的 全部 <phonetypes> 信息","1","2","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <nicknames> <emailtypes> 情况 告诉 我","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 列出 <common_names> 的 全部 <addresstypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 罗列 <contacts> 的 一切 <phonetypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 罗列 <firstnames> 的 一切 <emailtypes> 数据","1","4","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <nicknames> 全部 <addresstypes> 数据 搜","1","5","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 罗列 <common_names> <phonetypes> 详情","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 显示 <contacts> <emailtypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 显示 <firstnames> <emailtypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 显示 <lastnames> <addresstypes> 详情","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <nicknames> 的 所有 <emailtypes> 情况 搜 一下","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <nicknames> 的 全部 <phonetypes> 信息 告诉 我","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 告诉 我 <contacts> 的 全部 <phonetypes> 详情","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 告诉 我 <firstnames> 的 一切 <addresstypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 告诉 我 <nicknames> <phonetypes> 情况","1","2","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <common_names> <phonetypes> 信息 搜","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 帮 我 <contacts> <phonetypes> 情况","1","2","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <common_names> 所有 <phonetypes> 数据 列出","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <common_names> 所有 <emailtypes> 详情 给","1","4","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 帮 我 <nicknames> 全部 <phonetypes> 详情","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 帮 我 <common_names> 的 <addresstypes> 信息","1","1","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 给 我 <contacts> 的 <addresstypes> 情况","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <common_names> 一切 <addresstypes> 数据 搜","1","5","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 给 我 <lastnames> 的 <addresstypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","请 给 我 <nicknames> 的 <emailtypes> 数据","1","3","","WG8-LCX"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","将 <common_names> 的 所有 <emailtypes> 情况 找 一下","1","3","","VZB-5MF"
"Contacts","1.0","Unknown","Unknown",True,"Contacts","All Data - By Contact and Type","","麻烦 找 一下 <contacts> 的 <addresstypes> 数据","1","3","","WG8-LCX"
